# profile sequence_id transaction_id reset_before id_meas iq_meas id_ref iq_ref we vdc pi_reset uq_zero_en old_xd old_xq old_du_d old_du_q old_sat ud_raw uq_raw error_code ud_hi uq_hi du_d_next du_q_next ud_lim uq_lim scale limited sat_flag next_xd next_xq next_du_d next_du_q next_sat
0 0002 0000000a 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000000b 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000000c 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000000d 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000000e 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000000f 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000010 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000011 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000012 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000013 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000014 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000015 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000016 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000017 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000018 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000019 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000001a 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000001b 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000001c 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000001d 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000001e 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000001f 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000020 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000021 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000022 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000023 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000024 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000025 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000026 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000027 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000028 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000029 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000002a 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000002b 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000002c 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000002d 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000002e 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000002f 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000030 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000031 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000032 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000033 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000034 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000035 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000036 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000037 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000038 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000039 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000003a 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000003b 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000003c 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000003d 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000003e 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000003f 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000040 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000041 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000042 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000043 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000044 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000045 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000046 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000047 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000048 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000049 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000004a 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000004b 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000004c 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000004d 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000004e 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000004f 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000050 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000051 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000052 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000053 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000054 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000055 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000056 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000057 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000058 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 00000059 0 0000000 0000000 0000000 0000000 00000000 0000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000005a 0 0ffffff 1000000 1000000 0ffffff 7fffffff 0180000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 2 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
0 0002 0000005b 0 0000000 0000000 0000000 0000000 00000000 1ffffff 1 0 0008e3332c fffa133338 002caf5502 ffe235c754 1 0000000000 0000000000 1 0000000000 0000000000 002caf5502 ffe235c754 0000000 0000000 000000000 0 0 0008e3332c fffa133338 002caf5502 ffe235c754 1
